schema_version,map,starting_players_total,lobby_capacity,observed_from_start,wave_1_time_left,wave_1_players_at_roll,wave_1_disasters,wave_1_players_after,wave_1_deaths,wave_1_survival_fraction,wave_1_mortality_fraction,wave_2_time_left,wave_2_players_at_roll,wave_2_disasters,wave_2_players_after,wave_2_deaths,wave_2_survival_fraction,wave_2_mortality_fraction,wave_3_time_left,wave_3_players_at_roll,wave_3_disasters,wave_3_players_after,wave_3_deaths,wave_3_survival_fraction,wave_3_mortality_fraction,wave_count,end_players_total,total_deaths,end_survival_fraction,disaster_count,all_disasters,recorder_moving,player_count_basis,recorder_alive_at_game_start,game_start_players_model,before_wave_1_losses_total_raw,before_wave_1_losses_model,recorder_alive_wave_1_roll,wave_1_players_at_roll_model,wave_1_players_after_model,recorder_alive_wave_2_roll,wave_2_players_at_roll_model,wave_2_players_after_model,recorder_alive_wave_3_roll,wave_3_players_at_roll_model,wave_3_players_after_model,recorder_alive_end,end_players_model,total_deaths_model,end_survival_fraction_model,prediction_model,percentage_based_averages,wave_specific,prediction_wave_1_end_players,prediction_wave_2_end_players,prediction_wave_3_end_players,ticket_to_ride_loss,complete_game,disaster_chat_deaths,fall,void,misc,wave_1_fall,wave_1_void,wave_1_misc,wave_2_fall,wave_2_void,wave_2_misc,wave_3_fall,wave_3_void,wave_3_misc,wave_1_active_disasters,wave_1_deaths_acid_rain,wave_1_deaths_anvil_rain,wave_1_deaths_bat_swarm,wave_1_deaths_blackout,wave_1_deaths_disco,wave_1_deaths_dragons,wave_1_deaths_flood,wave_1_deaths_fragile_ground,wave_1_deaths_grounded,wave_1_deaths_half_health,wave_1_deaths_hot_potato,wave_1_deaths_hypixel_says,wave_1_deaths_lightning,wave_1_deaths_meteor_shower,wave_1_deaths_nuke,wave_1_deaths_purge,wave_1_deaths_red_light_green_light,wave_1_deaths_sinkhole,wave_1_deaths_solar_flare,wave_1_deaths_stampede,wave_1_deaths_swappage,wave_1_deaths_the_floor_is_lava,wave_1_deaths_tnt_rain,wave_1_deaths_tornado,wave_1_deaths_werewolf,wave_1_deaths_withers,wave_1_deaths_zombie_apocalypse,wave_2_active_disasters,wave_2_deaths_acid_rain,wave_2_deaths_anvil_rain,wave_2_deaths_bat_swarm,wave_2_deaths_blackout,wave_2_deaths_disco,wave_2_deaths_dragons,wave_2_deaths_flood,wave_2_deaths_fragile_ground,wave_2_deaths_grounded,wave_2_deaths_half_health,wave_2_deaths_hot_potato,wave_2_deaths_hypixel_says,wave_2_deaths_lightning,wave_2_deaths_meteor_shower,wave_2_deaths_nuke,wave_2_deaths_purge,wave_2_deaths_red_light_green_light,wave_2_deaths_sinkhole,wave_2_deaths_solar_flare,wave_2_deaths_stampede,wave_2_deaths_swappage,wave_2_deaths_the_floor_is_lava,wave_2_deaths_tnt_rain,wave_2_deaths_tornado,wave_2_deaths_werewolf,wave_2_deaths_withers,wave_2_deaths_zombie_apocalypse,wave_3_active_disasters,wave_3_deaths_acid_rain,wave_3_deaths_anvil_rain,wave_3_deaths_bat_swarm,wave_3_deaths_blackout,wave_3_deaths_disco,wave_3_deaths_dragons,wave_3_deaths_flood,wave_3_deaths_fragile_ground,wave_3_deaths_grounded,wave_3_deaths_half_health,wave_3_deaths_hot_potato,wave_3_deaths_hypixel_says,wave_3_deaths_lightning,wave_3_deaths_meteor_shower,wave_3_deaths_nuke,wave_3_deaths_purge,wave_3_deaths_red_light_green_light,wave_3_deaths_sinkhole,wave_3_deaths_solar_flare,wave_3_deaths_stampede,wave_3_deaths_swappage,wave_3_deaths_the_floor_is_lava,wave_3_deaths_tnt_rain,wave_3_deaths_tornado,wave_3_deaths_werewolf,wave_3_deaths_withers,wave_3_deaths_zombie_apocalypse,deaths_acid_rain,deaths_anvil_rain,deaths_bat_swarm,deaths_blackout,deaths_disco,deaths_dragons,deaths_flood,deaths_fragile_ground,deaths_grounded,deaths_half_health,deaths_hot_potato,deaths_hypixel_says,deaths_lightning,deaths_meteor_shower,deaths_nuke,deaths_purge,deaths_red_light_green_light,deaths_sinkhole,deaths_solar_flare,deaths_stampede,deaths_swappage,deaths_the_floor_is_lava,deaths_tnt_rain,deaths_tornado,deaths_werewolf,deaths_withers,deaths_zombie_apocalypse,game_start_total_health,wave_1_total_health,wave_2_total_health,wave_3_total_health,wave_1_player_01_health,wave_1_player_02_health,wave_1_player_03_health,wave_1_player_04_health,wave_1_player_05_health,wave_1_player_06_health,wave_1_player_07_health,wave_1_player_08_health,wave_1_player_09_health,wave_1_player_10_health,wave_1_player_11_health,wave_1_player_12_health,wave_1_player_13_health,wave_1_player_14_health,wave_1_player_15_health,wave_1_player_16_health,wave_2_player_01_health,wave_2_player_02_health,wave_2_player_03_health,wave_2_player_04_health,wave_2_player_05_health,wave_2_player_06_health,wave_2_player_07_health,wave_2_player_08_health,wave_2_player_09_health,wave_2_player_10_health,wave_2_player_11_health,wave_2_player_12_health,wave_2_player_13_health,wave_2_player_14_health,wave_2_player_15_health,wave_2_player_16_health,wave_3_player_01_health,wave_3_player_02_health,wave_3_player_03_health,wave_3_player_04_health,wave_3_player_05_health,wave_3_player_06_health,wave_3_player_07_health,wave_3_player_08_health,wave_3_player_09_health,wave_3_player_10_health,wave_3_player_11_health,wave_3_player_12_health,wave_3_player_13_health,wave_3_player_14_health,wave_3_player_15_health,wave_3_player_16_health
6,Library,16,16,true,198,16,TNT Rain | Half Health,15,1,0.9375,0.0625,147,15,Sinkhole | Werewolf,8,7,0.5333333333333333,0.4666666666666667,75,8,The Floor is Lava | Hypixel Says,4,4,0.5,0.5,3,4,12,0.25,6,TNT Rain | Half Health | Sinkhole | Werewolf | The Floor is Lava | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,6,true,6,3,true,3,12,0.2,disaster_chat_death_history_wave_specific_v16,false,true,7,6,1,3.467086764709851,true,TNT Rain=0 | Half Health=0 | Sinkhole=0 | Werewolf=5 | The Floor is Lava=2 | Hypixel Says=0 | Fall=4 | Void=1 | Misc=1 | Chats=21,4,1,1,1,0,1,2,1,0,1,0,0,TNT Rain | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TNT Rain | Half Health | Sinkhole | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,TNT Rain | Half Health | Sinkhole | Werewolf | The Floor is Lava | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Library,14,16,true,178,14,The Floor is Lava | Bat Swarm,13,1,0.9285714285714286,0.07142857142857142,128,13,Withers | Swappage,4,9,0.3076923076923077,0.6923076923076923,49,4,Meteor Shower | Hypixel Says,2,2,0.5,0.5,3,2,12,0.14285714285714285,6,The Floor is Lava | Bat Swarm | Withers | Swappage | Meteor Shower | Hypixel Says,false,excluding_recorder_when_alive,true,13,0,0,true,13,12,true,12,4,false,4,2,false,2,11,0.15384615384615385,disaster_chat_death_history_wave_specific_v16,false,true,0,3,0,1.7451182401218794,true,The Floor is Lava=8 | Bat Swarm=0 | Withers=2 | Swappage=0 | Meteor Shower=0 | Hypixel Says=0 | Fall=0 | Void=1 | Misc=0 | Chats=17,0,1,0,0,0,0,0,1,0,0,0,0,The Floor is Lava | Bat Swarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Floor is Lava | Bat Swarm | Withers | Swappage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,The Floor is Lava | Bat Swarm | Withers | Swappage | Meteor Shower | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Cruise Ship,16,16,true,169,16,The Floor is Lava | Nuke,13,3,0.8125,0.1875,117,13,Lightning | Purge,8,5,0.6153846153846154,0.38461538461538464,50,8,Sinkhole | Anvil Rain,7,1,0.875,0.125,3,7,9,0.4375,6,The Floor is Lava | Nuke | Lightning | Purge | Sinkhole | Anvil Rain,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,7,true,7,6,true,6,9,0.4,disaster_chat_death_history_wave_specific_v16,false,true,2,4,4,2.7406200071165943,true,The Floor is Lava=5 | Nuke=1 | Lightning=1 | Purge=1 | Sinkhole=0 | Anvil Rain=0 | Fall=0 | Void=1 | Misc=0 | Chats=17,0,1,0,0,0,0,0,1,0,0,0,0,The Floor is Lava | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,The Floor is Lava | Nuke | Lightning | Purge,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,The Floor is Lava | Nuke | Lightning | Purge | Sinkhole | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Castle,16,16,true,195,16,Tornado | Purge,11,5,0.6875,0.3125,141,11,TNT Rain | Half Health,10,1,0.9090909090909091,0.09090909090909091,71,10,Stampede | Anvil Rain,5,5,0.5,0.5,3,5,11,0.3125,6,Tornado | Purge | TNT Rain | Half Health | Stampede | Anvil Rain,false,excluding_recorder_when_alive,true,15,0,0,true,15,10,true,10,9,true,9,5,false,5,10,0.3333333333333333,disaster_chat_death_history_wave_specific_v16,false,true,4,4,6,1.0647104386528172,true,Tornado=3 | Purge=0 | TNT Rain=2 | Half Health=0 | Stampede=2 | Anvil Rain=0 | Fall=1 | Void=0 | Misc=2 | Chats=19,1,0,2,1,0,2,0,0,0,0,0,0,Tornado | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Tornado | Purge | TNT Rain | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tornado | Purge | TNT Rain | Half Health | Stampede | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Area 52,16,16,true,198,16,Meteor Shower | Hypixel Says,16,0,1.0,0.0,127,16,Stampede | Purge,6,10,0.375,0.625,67,6,Flood | Disco,0,6,0.0,1.0,3,0,16,0.0,6,Meteor Shower | Hypixel Says | Stampede | Purge | Flood | Disco,false,excluding_recorder_when_alive,true,15,0,0,true,15,15,true,15,6,false,6,0,false,0,15,0.0,disaster_chat_death_history_wave_specific_v16,false,true,5,6,0,5.366082677658148,true,Meteor Shower=0 | Hypixel Says=0 | Stampede=4 | Purge=1 | Flood=2 | Disco=3 | Fall=1 | Void=4 | Misc=0 | Chats=16,1,4,0,0,0,0,1,4,0,0,0,0,Meteor Shower | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Hypixel Says | Stampede | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Meteor Shower | Hypixel Says | Stampede | Purge | Flood | Disco,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Arctic Lab,14,16,true,187,14,Dragons | Nuke,9,5,0.6428571428571429,0.35714285714285715,121,9,Fragile Ground,6,3,0.6666666666666666,0.3333333333333333,64,6,Stampede | Purge,3,3,0.5,0.5,3,3,11,0.21428571428571427,5,Dragons | Nuke | Fragile Ground | Stampede | Purge,false,excluding_recorder_when_alive,true,13,0,0,true,13,8,true,8,5,true,5,2,true,2,11,0.15384615384615385,disaster_chat_death_history_wave_specific_v16,false,true,4,3,1,1.3022245324807418,true,Dragons=2 | Nuke=3 | Fragile Ground=0 | Stampede=0 | Purge=1 | Fall=1 | Void=3 | Misc=1 | Chats=15,1,3,1,0,1,1,0,2,0,1,0,0,Dragons | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Nuke | Fragile Ground,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Nuke | Fragile Ground | Stampede | Purge,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Arctic Lab,16,16,true,196,16,Meteor Shower | Half Health,15,1,0.9375,0.0625,142,15,Tornado | Purge,6,9,0.4,0.6,79,6,Withers,1,5,0.16666666666666666,0.8333333333333334,3,1,15,0.0625,5,Meteor Shower | Half Health | Tornado | Purge | Withers,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,6,false,6,1,false,1,14,0.06666666666666667,disaster_chat_death_history_wave_specific_v16,false,true,5,4,2,3.0870441437018923,true,Meteor Shower=2 | Half Health=0 | Tornado=6 | Purge=0 | Withers=4 | Fall=2 | Void=0 | Misc=0 | Chats=15,2,0,0,0,0,0,2,0,0,0,0,0,Meteor Shower | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Half Health | Tornado | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,Meteor Shower | Half Health | Tornado | Purge | Withers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,4,0,300,150,135,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,20,10,5,9,1,10,10,10,,,,,,,,,,,,,,,,
8,Melon Mall,15,16,true,206,15,Sinkhole | Nuke,15,0,1.0,0.0,153,15,"Stampede | Red Light, Green Light",11,4,0.7333333333333333,0.26666666666666666,75,11,Meteor Shower | Half Health,0,11,0.0,1.0,3,0,15,0.0,6,"Sinkhole | Nuke | Stampede | Red Light, Green Light | Meteor Shower | Half Health",false,excluding_recorder_when_alive,true,14,0,0,true,14,14,true,14,10,true,10,0,false,0,14,0.0,disaster_chat_death_history_wave_specific_v16,false,true,6,2,5,9.600071775687013,true,"Sinkhole=0 | Nuke=0 | Stampede=5 | Red Light, Green Light=7 | Meteor Shower=1 | Half Health=0 | Fall=0 | Void=1 | Misc=0 | Chats=18",0,1,0,0,0,0,0,1,0,0,0,0,Sinkhole | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sinkhole | Nuke | Stampede | Red Light, Green Light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"Sinkhole | Nuke | Stampede | Red Light, Green Light | Meteor Shower | Half Health",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,5,0,0,0,0,0,0,0,280,280,263,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,20,20,19,13,20,20,20,20,20,20,20,20,11,20,20,,,,,,,,,,,,,,,,,
8,Castle,15,16,true,199,15,Withers,14,1,0.9333333333333333,0.06666666666666667,127,14,Sinkhole | Bat Swarm,10,4,0.7142857142857143,0.2857142857142857,60,10,TNT Rain | Nuke,5,5,0.5,0.5,3,5,10,0.3333333333333333,5,Withers | Sinkhole | Bat Swarm | TNT Rain | Nuke,false,excluding_recorder_when_alive,true,14,0,0,true,14,13,true,13,10,false,10,5,false,5,9,0.35714285714285715,disaster_chat_death_history_wave_specific_v16,false,true,5,5,6,0.9810167229003076,true,Withers=2 | Sinkhole=0 | Bat Swarm=0 | TNT Rain=1 | Nuke=3 | Fall=1 | Void=0 | Misc=2 | Chats=18,1,0,2,0,0,0,0,0,2,1,0,0,Withers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Withers | Sinkhole | Bat Swarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Withers | Sinkhole | Bat Swarm | TNT Rain | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,280,280,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Library,12,16,true,218,12,"Meteor Shower | Red Light, Green Light",7,5,0.5833333333333334,0.4166666666666667,151,7,Tornado | Bat Swarm,2,5,0.2857142857142857,0.7142857142857143,71,2,TNT Rain | Half Health,0,2,0.0,1.0,3,0,12,0.0,6,"Meteor Shower | Red Light, Green Light | Tornado | Bat Swarm | TNT Rain | Half Health",false,excluding_recorder_when_alive,true,11,0,0,true,11,6,true,6,1,true,1,0,false,0,11,0.0,disaster_chat_death_history_wave_specific_v16,false,true,0,0,0,0.0,true,"Meteor Shower=0 | Red Light, Green Light=9 | Tornado=1 | Bat Swarm=0 | TNT Rain=0 | Half Health=0 | Fall=0 | Void=0 | Misc=1 | Chats=15",0,0,1,0,0,1,0,0,0,0,0,0,"Meteor Shower | Red Light, Green Light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Meteor Shower | Red Light, Green Light | Tornado | Bat Swarm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,"Meteor Shower | Red Light, Green Light | Tornado | Bat Swarm | TNT Rain | Half Health",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,220,220,,,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Melon Mall,14,16,true,210,14,Flood,13,1,0.9285714285714286,0.07142857142857142,138,13,Tornado | Purge,5,8,0.38461538461538464,0.6153846153846154,76,5,Acid Rain | Nuke,1,4,0.2,0.8,3,1,13,0.07142857142857142,5,Flood | Tornado | Purge | Acid Rain | Nuke,false,excluding_recorder_when_alive,true,13,0,0,true,13,12,true,12,4,true,4,0,true,0,13,0.0,disaster_chat_death_history_wave_specific_v16,false,true,4,3,0,1.6721585686431908,true,Flood=1 | Tornado=8 | Purge=1 | Acid Rain=2 | Nuke=0 | Fall=1 | Void=0 | Misc=0 | Chats=21,1,0,0,1,0,0,0,0,0,0,0,0,Flood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Tornado | Purge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,Flood | Tornado | Purge | Acid Rain | Nuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,260,251,,,20,20,20,20,20,20,20,11,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Arctic Lab,15,16,true,203,15,Flood | Anvil Rain,14,1,0.9333333333333333,0.06666666666666667,139,14,Zombie Apocalypse | Disco,10,4,0.7142857142857143,0.2857142857142857,60,10,Lightning | Bat Swarm,4,6,0.4,0.6,3,4,11,0.26666666666666666,6,Flood | Anvil Rain | Zombie Apocalypse | Disco | Lightning | Bat Swarm,false,excluding_recorder_when_alive,true,14,0,0,true,14,14,false,14,10,false,10,4,false,4,10,0.2857142857142857,disaster_chat_death_history_wave_specific_v16,false,true,4,5,6,1.2836382897308176,true,Flood=3 | Anvil Rain=0 | Zombie Apocalypse=3 | Disco=0 | Lightning=0 | Bat Swarm=1 | Fall=3 | Void=0 | Misc=0 | Chats=19,3,0,0,0,0,0,1,0,0,2,0,0,Flood | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Anvil Rain | Zombie Apocalypse | Disco,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Flood | Anvil Rain | Zombie Apocalypse | Disco | Lightning | Bat Swarm,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,280,280,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Spaceship,16,16,true,178,16,The Floor is Lava | Hot Potato,9,7,0.5625,0.4375,123,9,Zombie Apocalypse | Nuke,7,2,0.7777777777777778,0.2222222222222222,62,7,Sinkhole | Bat Swarm,5,2,0.7142857142857143,0.2857142857142857,3,5,11,0.3125,6,The Floor is Lava | Hot Potato | Zombie Apocalypse | Nuke | Sinkhole | Bat Swarm,false,excluding_recorder_when_alive,true,15,0,0,true,15,8,true,8,6,true,6,4,true,4,11,0.26666666666666666,disaster_chat_death_history_wave_specific_v16,false,true,1,0,3,3.3040023068099225,true,The Floor is Lava=6 | Hot Potato=0 | Zombie Apocalypse=0 | Nuke=0 | Sinkhole=1 | Bat Swarm=0 | Fall=1 | Void=3 | Misc=0 | Chats=18,1,3,0,1,3,0,0,0,0,0,0,0,The Floor is Lava | Hot Potato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,The Floor is Lava | Hot Potato | Zombie Apocalypse | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,The Floor is Lava | Hot Potato | Zombie Apocalypse | Nuke | Sinkhole | Bat Swarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,300,287,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Melon Mall,13,16,true,211,13,TNT Rain | Half Health,13,0,1.0,0.0,141,13,The Floor is Lava,8,5,0.6153846153846154,0.38461538461538464,71,8,Zombie Apocalypse | Nuke,2,6,0.25,0.75,3,2,11,0.15384615384615385,5,TNT Rain | Half Health | The Floor is Lava | Zombie Apocalypse | Nuke,false,excluding_recorder_when_alive,true,12,0,0,true,12,12,true,12,8,false,8,2,false,2,10,0.16666666666666666,disaster_chat_death_history_wave_specific_v16,false,true,5,3,3,1.338422776045197,true,TNT Rain=2 | Half Health=0 | The Floor is Lava=6 | Zombie Apocalypse=1 | Nuke=0 | Fall=1 | Void=0 | Misc=0 | Chats=17,1,0,0,0,0,0,0,0,0,1,0,0,TNT Rain | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TNT Rain | Half Health | The Floor is Lava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,TNT Rain | Half Health | The Floor is Lava | Zombie Apocalypse | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,240,120,120,,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,10,10,10,10,10,10,10,10,10,10,10,10,2,,,,,,,,,,,,,,,,,,,
8,Castle,16,16,true,203,16,Tornado | Anvil Rain,11,5,0.6875,0.3125,132,11,Fragile Ground | Hypixel Says,8,3,0.7272727272727273,0.2727272727272727,76,8,Lightning | Grounded,4,4,0.5,0.5,3,4,12,0.25,6,Tornado | Anvil Rain | Fragile Ground | Hypixel Says | Lightning | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,11,false,11,8,false,8,4,false,4,11,0.26666666666666666,disaster_chat_death_history_wave_specific_v16,false,true,4,4,6,1.2162761200595518,true,Tornado=4 | Anvil Rain=1 | Fragile Ground=0 | Hypixel Says=0 | Lightning=0 | Grounded=0 | Fall=2 | Void=3 | Misc=1 | Chats=11,2,3,1,0,0,1,1,0,0,1,3,0,Tornado | Anvil Rain,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Tornado | Anvil Rain | Fragile Ground | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Tornado | Anvil Rain | Fragile Ground | Hypixel Says | Lightning | Grounded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,300,300,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
